ID,Pos,Games ,MIN,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,OREB,DREB,TotalREB,AST,STL,BLK,TOV,PF,PPG,ASTPG,REBPG,STLPG,BLKPG,PFPG,MINPG,eFG,PER,TS%,USG%,OBPM,DBPM,VORP,Salary
17533,PF,72,2621,373,731,0.51,12,38,0.316,361,693,0.521,256,329,0.778,191,552,743,312,68,86,144,247,1092,4.333333333,10.31944444,0.944444444,1.194444444,3.430555556,36.40277778,0.518467852,19.4,0.579,17.6,2,1,3.4,11971829
17608,C,71,1206,135,290,0.466,0,2,0,135,288,0.469,75,94,0.798,86,194,280,28,17,101,45,150,351,0.394366197,3.943661972,0.23943662,1.422535211,2.112676056,16.98591549,0.465517241,13.6,0.521,14.4,-2.2,0.3,0,9315451
17616,SF,66,2497,383,952,0.402,69,202,0.342,314,750,0.419,187,231,0.81,34,232,266,329,51,22,208,184,1421,4.984848485,4.03030303,0.772727273,0.333333333,2.787878788,37.83333333,0.43855042,12.4,0.485,24.1,-1.4,-1.2,-0.4,22711842
17626,SF,18,262,22,76,0.289,5,28,0.179,17,48,0.354,17,17,1,9,32,41,24,6,0,13,22,135,1.333333333,2.277777778,0.333333333,0,1.222222222,14.55555556,0.322368421,7.3,0.395,16.3,-3.1,-1.3,-0.2,13485409
17631,PG,61,762,64,172,0.372,3,20,0.15,61,152,0.401,40,46,0.87,17,51,68,112,31,4,33,66,222,1.836065574,1.114754098,0.508196721,0.06557377,1.081967213,12.49180328,0.380813953,10.1,0.445,12.9,-2.8,-0.2,-0.2,1605386
17641,SF,21,271,50,106,0.472,9,22,0.409,41,84,0.488,39,47,0.83,9,31,40,9,5,11,33,23,187,0.428571429,1.904761905,0.238095238,0.523809524,1.095238095,12.9047619,0.514150943,15.7,0.584,27.8,-0.8,-0.7,0,9919515
17649,PF,67,1256,173,404,0.428,0,3,0,173,401,0.431,183,225,0.813,110,210,320,69,36,24,112,164,538,1.029850746,4.776119403,0.537313433,0.358208955,2.447761194,18.74626866,0.428217822,15,0.526,22.6,-2.1,1.1,0.3,8408072
17661,PG,82,2016,210,524,0.401,98,273,0.359,112,251,0.446,55,72,0.764,15,155,170,478,30,4,103,92,1098,5.829268293,2.073170732,0.365853659,0.048780488,1.12195122,24.58536585,0.494274809,14.2,0.516,14.8,2,-1.9,1,1284712
17667,PG,4,22,1,3,0.333,1,1,1,0,2,0,1,2,0.5,0,3,3,2,2,0,4,2,4,0.5,0.75,0.5,0,0.5,5.5,0.5,3.1,0.515,16.5,-8,3.2,0,1282695
17695,PF,15,154,16,33,0.485,0,0,NA,16,33,0.485,8,12,0.667,18,21,39,7,4,2,13,29,40,0.466666667,2.6,0.266666667,0.133333333,1.933333333,10.26666667,0.484848485,9.5,0.522,15.8,-4.7,0.7,-0.1,91835
17759,SG,44,708,112,306,0.366,31,86,0.36,81,220,0.368,32,47,0.681,9,49,58,51,26,7,41,89,452,1.159090909,1.318181818,0.590909091,0.159090909,2.022727273,16.09090909,0.416666667,8.6,0.439,23.3,-3.6,-1.2,-0.5,4226534
17760,PF,82,2988,470,1020,0.461,131,325,0.403,339,695,0.488,134,182,0.736,210,598,808,122,93,124,117,247,1787,1.487804878,9.853658537,1.134146341,1.512195122,3.012195122,36.43902439,0.525,18.9,0.548,19.5,2,0.8,3.6,7876088
17785,C,66,773,89,188,0.473,0,1,0,89,187,0.476,41,49,0.837,72,101,173,20,33,74,17,130,222,0.303030303,2.621212121,0.5,1.121212121,1.96969697,11.71212121,0.473404255,15.6,0.523,12.8,-1.5,1.6,0.4,5985914
17807,PF,4,43,3,8,0.375,0,0,NA,3,8,0.375,2,6,0.333,4,7,11,2,0,1,4,5,8,0.5,2.75,0,0.25,1.25,10.75,0.375,3.6,0.376,15.5,-7.3,-3.1,-0.1,1282695
17841,PG,44,905,113,256,0.441,1,4,0.25,112,252,0.444,35,48,0.729,19,62,81,125,26,5,50,73,271,2.840909091,1.840909091,0.590909091,0.113636364,1.659090909,20.56818182,0.443359375,11.1,0.473,17.1,-2.3,0.6,0.1,1829979
17858,SG,82,1849,321,766,0.419,55,171,0.322,266,595,0.447,142,162,0.877,42,101,143,295,51,3,100,84,1187,3.597560976,1.743902439,0.62195122,0.036585366,1.024390244,22.54878049,0.454960836,16.2,0.501,22.2,2,-1.5,1.2,4275653
17950,SG,76,1919,140,313,0.447,6,26,0.231,134,287,0.467,56,93,0.602,111,231,342,182,59,37,126,191,402,2.394736842,4.5,0.776315789,0.486842105,2.513157895,25.25,0.45686901,8.8,0.483,11.4,-2.4,0.1,-0.2,1746313
17957,SG,17,78,1,11,0.091,0,1,0,1,10,0.1,2,2,1,2,6,8,4,2,0,3,12,7,0.235294118,0.470588235,0.117647059,0,0.705882353,4.588235294,0.090909091,-2.3,0.168,8.9,-10,0.5,-0.1,5055959
18003,C,82,2197,270,499,0.541,0,1,0,270,498,0.542,112,174,0.644,194,432,626,21,44,189,86,273,655,0.256097561,7.634146341,0.536585366,2.304878049,3.329268293,26.79268293,0.541082164,16.1,0.566,14.1,-1.3,1.7,1.3,1517275
18044,PF,69,1743,161,360,0.447,0,0,NA,161,360,0.447,96,142,0.676,153,319,472,72,52,96,84,203,418,1.043478261,6.84057971,0.753623188,1.391304348,2.942028986,25.26086957,0.447222222,13.2,0.495,13.9,-2,2.4,1.1,12560158
18045,SG,82,3021,633,1439,0.44,127,363,0.35,506,1076,0.47,383,441,0.868,118,289,407,185,81,6,116,152,2484,2.256097561,4.963414634,0.987804878,0.073170732,1.853658537,36.84146341,0.484016678,19.9,0.544,26.3,3.8,-1.3,3.5,5130783
18116,SG,81,2264,177,381,0.465,4,13,0.308,173,368,0.47,48,61,0.787,68,189,257,133,36,54,46,200,433,1.641975309,3.172839506,0.444444444,0.666666667,2.469135802,27.95061728,0.469816273,8.2,0.498,9.5,-2.2,0.9,0.4,1092307
18160,C,81,1732,147,295,0.498,0,1,0,147,294,0.5,188,262,0.718,117,199,316,77,26,18,79,255,485,0.950617284,3.901234568,0.320987654,0.222222222,3.148148148,21.38271605,0.498305085,11.1,0.587,13.1,-1.7,-0.3,0,2137826
18164,PG,71,2008,339,768,0.441,38,117,0.325,301,651,0.462,181,225,0.804,41,144,185,355,63,5,156,165,1134,5,2.605633803,0.887323944,0.070422535,2.323943662,28.28169014,0.466145833,16.8,0.517,23.7,2,-1.1,1.5,1368209
18217,SG,79,1804,178,383,0.465,76,172,0.442,102,211,0.483,98,116,0.845,21,247,268,109,66,10,44,136,818,1.379746835,3.392405063,0.835443038,0.126582278,1.721518987,22.83544304,0.563968668,13.6,0.611,12.5,0.2,1.9,1.8,1605386
18277,SG,73,2233,394,933,0.422,106,289,0.367,288,644,0.447,144,182,0.791,46,154,200,151,61,12,101,177,1587,2.068493151,2.739726027,0.835616438,0.164383562,2.424657534,30.5890411,0.479099678,13.5,0.512,21.9,0,-1.4,0.3,2052313
18290,PG,81,2838,620,1270,0.488,74,186,0.398,546,1084,0.504,289,331,0.873,44,227,271,592,102,18,220,247,1939,7.308641975,3.345679012,1.259259259,0.222222222,3.049382716,35.03703704,0.517322835,22.8,0.566,27.2,4.1,0.3,4.6,8658197
18320,PG,82,2581,287,764,0.376,161,434,0.371,126,330,0.382,103,134,0.769,26,200,226,372,114,18,128,212,1657,4.536585366,2.756097561,1.390243902,0.219512195,2.585365854,31.47560976,0.481020942,13.7,0.509,17.3,0.2,0.7,1.9,1177821
18341,PG,78,2612,397,845,0.47,104,257,0.405,293,588,0.498,230,251,0.916,59,173,232,687,67,8,209,139,1587,8.807692308,2.974358974,0.858974359,0.102564103,1.782051282,33.48717949,0.531360947,20.5,0.59,19.5,4.7,-2.2,3,9834002
18350,C,12,64,4,10,0.4,0,0,NA,4,10,0.4,4,6,0.667,4,6,10,1,0,3,2,7,12,0.083333333,0.833333333,0,0.25,0.583333333,5.333333333,0.4,7,0.475,10.5,-2.7,0.4,0,391557
18352,PG,43,294,37,98,0.378,10,30,0.333,27,68,0.397,11,14,0.786,7,19,26,38,17,0,26,44,155,0.88372093,0.604651163,0.395348837,0,1.023255814,6.837209302,0.428571429,9,0.456,20.6,-3.8,0.4,-0.1,1428410
18364,SG,56,1411,215,548,0.392,9,38,0.237,206,510,0.404,100,136,0.735,61,129,190,89,65,16,83,107,626,1.589285714,3.392857143,1.160714286,0.285714286,1.910714286,25.19642857,0.400547445,11.1,0.443,21.9,-2.8,-0.1,-0.3,1829979
18366,PG,56,714,80,208,0.385,18,60,0.3,62,148,0.419,41,48,0.854,8,45,53,121,25,6,63,58,345,2.160714286,0.946428571,0.446428571,0.107142857,1.035714286,12.75,0.427884615,10.7,0.478,19,-2,-0.9,-0.2,1530615
18411,SF,22,141,19,56,0.339,0,2,0,19,54,0.352,3,6,0.5,6,9,15,7,6,1,4,9,47,0.318181818,0.681818182,0.272727273,0.045454545,0.409090909,6.409090909,0.339285714,6.2,0.35,20.1,-5.2,-2,-0.2,249161
18425,PF,79,1574,304,602,0.505,0,0,NA,304,602,0.505,144,197,0.731,88,168,256,57,30,20,113,204,752,0.721518987,3.240506329,0.379746835,0.253164557,2.582278481,19.92405063,0.504983389,14.4,0.546,23.8,-1.4,-0.1,0.2,8551306
18428,SF,54,484,37,75,0.493,1,2,0.5,36,73,0.493,21,35,0.6,47,46,93,16,13,8,31,63,99,0.296296296,1.722222222,0.240740741,0.148148148,1.166666667,8.962962963,0.5,8.3,0.531,11.7,-3.9,0.8,-0.1,1391603
18443,SF,37,337,32,89,0.36,0,2,0,32,87,0.368,11,24,0.458,35,39,74,19,14,14,8,37,81,0.513513514,2,0.378378378,0.378378378,1,9.108108108,0.359550562,10.6,0.377,14.4,-2.5,-0.4,-0.1,1569198
18444,SG,82,3331,555,1291,0.43,83,272,0.305,472,1019,0.463,174,232,0.75,80,305,385,362,93,26,199,177,1934,4.414634146,4.695121951,1.134146341,0.317073171,2.158536585,40.62195122,0.462044926,13.9,0.491,21.6,0.1,-1.4,0.6,3164257
18457,C,76,2303,289,613,0.471,0,1,0,289,612,0.472,86,110,0.782,174,350,524,69,51,35,82,254,667,0.907894737,6.894736842,0.671052632,0.460526316,3.342105263,30.30263158,0.471451876,12.1,0.502,15.2,-1.8,-0.2,0,20746577
18459,SF,14,65,7,20,0.35,2,5,0.4,5,15,0.333,0,0,NA,1,6,7,2,2,2,3,10,25,0.142857143,0.5,0.142857143,0.142857143,0.714285714,4.642857143,0.4,4.1,0.4,16.7,-5.7,0.5,-0.1,346055
18466,PG,60,1595,224,524,0.427,4,22,0.182,220,502,0.438,182,224,0.813,38,118,156,267,97,9,102,146,688,4.45,2.6,1.616666667,0.15,2.433333333,26.58333333,0.43129771,17.3,0.509,20.9,-0.2,1.3,1.2,5130783
18513,SF,56,1376,147,373,0.394,2,12,0.167,145,361,0.402,141,169,0.834,115,147,262,96,51,17,73,169,467,1.714285714,4.678571429,0.910714286,0.303571429,3.017857143,24.57142857,0.396782842,12.6,0.488,16.8,-0.9,-0.7,0.1,1092307
18516,PF,7,86,10,23,0.435,0,1,0,10,22,0.455,1,3,0.333,8,8,16,4,1,1,9,9,24,0.571428571,2.285714286,0.142857143,0.142857143,1.285714286,12.28571429,0.434782609,4.6,0.432,17.3,-6.1,-3.1,-0.2,1282695
18555,C,17,328,57,124,0.46,8,40,0.2,49,84,0.583,10,13,0.769,30,49,79,24,8,13,11,47,228,1.411764706,4.647058824,0.470588235,0.764705882,2.764705882,19.29411765,0.491935484,16.8,0.509,19.5,0.7,-0.2,0.2,13987799
18564,SF,82,1951,233,571,0.408,65,186,0.349,168,385,0.436,73,96,0.76,87,245,332,112,81,38,88,189,967,1.365853659,4.048780488,0.987804878,0.463414634,2.304878049,23.79268293,0.46497373,11.5,0.492,16.1,-1.2,0.7,0.8,7774847
18566,C,68,1025,155,328,0.473,0,6,0,155,322,0.481,69,91,0.758,83,133,216,49,12,17,54,129,397,0.720588235,3.176470588,0.176470588,0.25,1.897058824,15.07352941,0.472560976,12.9,0.515,19.4,-2.2,-1.1,-0.3,1605386
18655,SG,72,1244,190,432,0.44,48,138,0.348,142,294,0.483,31,52,0.596,20,77,97,59,33,20,48,109,729,0.819444444,1.347222222,0.458333333,0.277777778,1.513888889,17.27777778,0.49537037,10.4,0.505,18.2,-1.7,-0.5,0,1877251
18687,SG,33,661,49,143,0.343,14,50,0.28,35,93,0.376,5,8,0.625,13,54,67,85,39,6,34,45,225,2.575757576,2.03030303,1.181818182,0.181818182,1.363636364,20.03030303,0.391608392,9,0.399,12.8,-3.4,3.1,0.3,5130783
18707,C,43,925,121,285,0.425,0,0,NA,121,285,0.425,36,61,0.59,78,167,245,24,16,68,54,137,278,0.558139535,5.697674419,0.372093023,1.581395349,3.186046512,21.51162791,0.424561404,11.2,0.446,18.6,-4.6,1,-0.4,8409354
18720,SG,73,2785,608,1457,0.417,93,243,0.383,515,1214,0.424,336,417,0.806,95,254,349,348,88,65,223,212,2095,4.767123288,4.780821918,1.205479452,0.890410959,2.904109589,38.15068493,0.449210707,20,0.501,32.5,3.5,0.2,3.9,19370793
18739,C,62,865,99,190,0.521,0,0,NA,99,190,0.521,63,126,0.5,97,164,261,7,25,51,66,176,261,0.112903226,4.209677419,0.403225806,0.822580645,2.838709677,13.9516129,0.521052632,11.8,0.532,16.3,-4.5,-0.2,-0.6,9707598
18746,PF,3,17,1,10,0.1,0,0,NA,1,10,0.1,1,2,0.5,3,2,5,0,2,0,1,2,3,0,1.666666667,0.666666667,0,0.666666667,5.666666667,0.1,-4.3,0.138,32.8,-10.9,-4.7,-0.1,346341
18750,C,7,40,4,7,0.571,0,0,NA,4,7,0.571,0,0,NA,5,3,8,1,1,0,2,10,8,0.142857143,1.142857143,0.142857143,0,1.428571429,5.714285714,0.571428571,7.2,0.571,10.9,-5.6,0.3,0,1088887
18751,C,44,572,59,130,0.454,0,0,NA,59,130,0.454,19,35,0.543,54,113,167,17,6,46,21,68,137,0.386363636,3.795454545,0.136363636,1.045454545,1.545454545,13,0.453846154,13,0.471,13.4,-2.3,1.2,0.1,7525149
18769,PF,74,2239,288,589,0.489,1,2,0.5,287,587,0.489,228,334,0.683,178,372,550,112,66,52,140,144,808,1.513513514,7.432432432,0.891891892,0.702702703,1.945945946,30.25675676,0.489813243,15.7,0.547,17.3,0,-0.5,0.8,7272167
18782,C,35,442,67,141,0.475,0,5,0,67,136,0.493,21,28,0.75,31,70,101,20,16,16,17,64,170,0.571428571,2.885714286,0.457142857,0.457142857,1.828571429,12.62857143,0.475177305,14,0.505,17.3,-2.1,0.9,0.1,1544981
18844,SG,33,509,70,184,0.38,20,66,0.303,50,118,0.424,37,44,0.841,16,43,59,28,27,7,17,46,335,0.848484848,1.787878788,0.818181818,0.212121212,1.393939394,15.42424242,0.434782609,13.2,0.484,19,-0.7,0.4,0.2,5002514
18877,SG,22,165,21,60,0.35,4,12,0.333,17,48,0.354,7,14,0.5,10,15,25,14,7,1,11,20,77,0.636363636,1.136363636,0.318181818,0.045454545,0.909090909,7.5,0.383333333,7.8,0.401,21.9,-4.4,-0.7,-0.1,964038
18886,SG,67,2675,653,1566,0.417,174,513,0.339,479,1053,0.455,398,500,0.796,95,307,402,370,93,42,179,129,2895,5.52238806,6,1.388059701,0.626865672,1.925373134,39.92537313,0.472541507,25.3,0.526,33.2,7.6,-1.2,5.7,22711842
18888,PF,77,2321,345,812,0.425,140,377,0.371,205,435,0.471,95,127,0.748,104,302,406,142,80,42,109,187,1636,1.844155844,5.272727273,1.038961039,0.545454545,2.428571429,30.14285714,0.511083744,15.1,0.533,19.5,1.6,-0.8,1.6,1284712
18891,C,25,147,5,12,0.417,0,0,NA,5,12,0.417,3,4,0.75,8,21,29,0,2,10,3,34,13,0,1.16,0.08,0.4,1.36,5.88,0.416666667,4.2,0.472,5.1,-6.3,1.1,-0.1,7661970
18895,PF,22,598,71,171,0.415,0,1,0,71,170,0.418,64,81,0.79,45,81,126,18,12,6,24,45,209,0.818181818,5.727272727,0.545454545,0.272727273,2.045454545,27.18181818,0.415204678,13.2,0.498,18.1,-0.9,-1.2,0,6670019
18914,SF,81,3264,665,1386,0.48,240,554,0.433,425,832,0.511,394,425,0.927,91,417,508,173,108,14,153,159,2906,2.135802469,6.271604938,1.333333333,0.172839506,1.962962963,40.2962963,0.566378066,21.8,0.624,23.9,5.2,-1.3,4.9,10689133
18929,SG,56,1730,201,496,0.405,26,89,0.292,175,407,0.43,66,85,0.776,18,132,150,224,55,10,78,114,683,4,2.678571429,0.982142857,0.178571429,2.035714286,30.89285714,0.431451613,11.4,0.463,17.1,-2.4,0.6,0,9406437
18931,PF,42,927,126,268,0.47,0,0,NA,126,268,0.47,38,69,0.551,70,187,257,36,37,24,57,117,290,0.857142857,6.119047619,0.880952381,0.571428571,2.785714286,22.07142857,0.470149254,12.6,0.486,17.6,-2.5,0.3,-0.1,23088527
18948,SF,79,1947,242,543,0.446,65,186,0.349,177,357,0.496,120,164,0.732,102,201,303,101,101,58,56,187,1032,1.278481013,3.835443038,1.278481013,0.734177215,2.367088608,24.64556962,0.505524862,15.3,0.544,15.5,1.1,1.5,2.3,4332844
18954,PF,57,780,147,327,0.45,0,3,0,147,324,0.454,47,58,0.81,64,79,143,38,15,8,45,93,350,0.666666667,2.50877193,0.263157895,0.140350877,1.631578947,13.68421053,0.449541284,,,,,,,1282695
18957,PF,71,1580,251,542,0.463,18,48,0.375,233,494,0.472,162,209,0.775,160,261,421,69,36,63,101,138,772,0.971830986,5.929577465,0.507042254,0.887323944,1.943661972,22.25352113,0.479704797,18.3,0.538,21.7,1,0.6,1.4,1881287
18967,C,31,168,26,70,0.371,0,3,0,26,67,0.388,12,20,0.6,11,20,31,11,2,6,7,25,73,0.35483871,1,0.064516129,0.193548387,0.806451613,5.419354839,0.371428571,9.2,0.406,23.1,-5.4,-2.2,-0.2,1092307
18983,PG,81,2196,272,657,0.414,106,281,0.377,166,376,0.441,103,127,0.811,28,206,234,339,96,3,124,156,1278,4.185185185,2.888888889,1.185185185,0.037037037,1.925925926,27.11111111,0.494672755,14.4,0.528,17.4,0,0.2,1.2,1092307
19033,PF,69,1409,207,505,0.41,50,152,0.329,157,353,0.445,75,98,0.765,100,207,307,137,59,27,98,183,845,1.985507246,4.449275362,0.855072464,0.391304348,2.652173913,20.42028986,0.459405941,14.2,0.492,21.5,-1,0.7,0.6,5260079
19038,SG,80,1663,202,485,0.416,21,79,0.266,181,406,0.446,171,226,0.757,100,226,326,233,62,14,105,158,770,2.9125,4.075,0.775,0.175,1.975,20.7875,0.43814433,16.2,0.51,19,0.6,0.5,1.3,10717636
19040,C,17,172,25,47,0.532,0,0,NA,25,47,0.532,18,27,0.667,22,33,55,6,3,4,10,32,68,0.352941176,3.235294118,0.176470588,0.235294118,1.882352941,10.11764706,0.531914894,17.1,0.577,18.6,-0.4,-1.6,0,627547
19047,SG,9,86,9,28,0.321,2,9,0.222,7,19,0.368,6,8,0.75,5,8,13,2,6,0,1,6,47,0.222222222,1.444444444,0.666666667,0,0.666666667,9.555555556,0.357142857,11.6,0.412,17.1,-1.9,0.5,0,55369
19053,SF,73,2714,468,1112,0.421,75,242,0.31,393,870,0.452,322,439,0.733,100,285,385,272,152,50,202,194,1834,3.726027397,5.273972603,2.082191781,0.684931507,2.657534247,37.17808219,0.454586331,18.2,0.511,26.2,1.6,1.9,3.8,9361429
19064,SG,19,133,5,18,0.278,1,2,0.5,4,16,0.25,0,4,0,1,18,19,10,7,2,3,17,14,0.526315789,1,0.368421053,0.105263158,0.894736842,7,0.305555556,4.5,0.278,8.2,-6.3,4.4,0,1284712
19068,SG,71,929,119,293,0.406,43,107,0.402,76,186,0.409,77,83,0.928,27,54,81,56,15,6,42,91,550,0.788732394,1.14084507,0.211267606,0.084507042,1.281690141,13.08450704,0.479522184,11.8,0.543,18.3,-0.5,-1.5,0,1829979
19079,SG,56,434,65,175,0.371,19,52,0.365,46,123,0.374,2,4,0.5,12,31,43,14,12,2,24,49,250,0.25,0.767857143,0.214285714,0.035714286,0.875,7.75,0.425714286,5.5,0.427,21.7,-5.5,-2,-0.6,1702821
19117,PG,71,1512,187,398,0.47,42,116,0.362,145,282,0.514,155,184,0.842,23,119,142,298,45,6,61,64,793,4.197183099,2,0.633802817,0.084507042,0.901408451,21.29577465,0.522613065,19.7,0.596,16.5,3.9,-1,1.9,3762574
19167,C,16,258,22,56,0.393,0,1,0,22,55,0.4,14,18,0.778,13,41,54,15,4,14,18,40,61,0.9375,3.375,0.25,0.875,2.5,16.125,0.392857143,7.9,0.454,14.8,-4.4,1.4,-0.1,2030490
19193,PG,43,571,79,196,0.403,29,66,0.439,50,130,0.385,44,51,0.863,13,58,71,90,26,2,54,63,342,2.093023256,1.651162791,0.604651163,0.046511628,1.465116279,13.27906977,0.477040816,14,0.529,21.6,-0.1,0,0.3,2565391
19231,PF,69,928,86,218,0.394,10,41,0.244,76,177,0.429,58,70,0.829,42,131,173,65,21,14,42,113,333,0.942028986,2.507246377,0.304347826,0.202898551,1.637681159,13.44927536,0.417431193,9.5,0.482,14.7,-3.2,0.7,-0.1,1368209
19252,PG,26,145,17,36,0.472,6,10,0.6,11,26,0.423,10,12,0.833,3,13,16,17,3,0,7,15,62,0.653846154,0.615384615,0.115384615,0,0.576923077,5.576923077,0.555555556,14.4,0.606,15.9,0.4,1.2,0.1,1092307
19254,SG,71,1478,247,637,0.388,59,198,0.298,188,439,0.428,111,139,0.799,30,118,148,137,82,4,104,111,1081,1.929577465,2.084507042,1.154929577,0.056338028,1.563380282,20.81690141,0.434065934,13.5,0.476,24,-1,-0.4,0.2,2155544
19290,C,72,1029,140,322,0.435,0,0,NA,140,322,0.435,45,52,0.865,88,177,265,44,23,36,48,142,325,0.611111111,3.680555556,0.319444444,0.5,1.972222222,14.29166667,0.434782609,12.4,0.471,17.4,-2.3,0.1,0,2633802
19302,PG,16,172,20,67,0.299,6,26,0.231,14,41,0.341,9,9,1,2,5,7,23,2,1,7,23,115,1.4375,0.4375,0.125,0.0625,1.4375,10.75,0.343283582,6.1,0.388,21.4,-5,-2.2,-0.2,1282695
19360,SF,71,1886,231,598,0.386,35,127,0.276,196,471,0.416,215,283,0.76,65,221,286,120,70,9,88,180,988,1.690140845,4.028169014,0.985915493,0.126760563,2.535211268,26.56338028,0.415551839,12.5,0.493,19.3,-1.8,-0.3,0,9474847
19409,PF,73,976,133,273,0.487,0,0,NA,133,273,0.487,71,88,0.807,91,134,225,48,42,12,43,126,337,0.657534247,3.082191781,0.575342466,0.164383562,1.726027397,13.36986301,0.487179487,14.6,0.541,16.4,-0.8,-0.4,0.2,627547
19420,PG,82,2966,295,715,0.413,2,18,0.111,293,697,0.42,252,316,0.797,62,219,281,563,97,6,187,213,892,6.865853659,3.426829268,1.182926829,0.073170732,2.597560976,36.17073171,0.413986014,13.5,0.494,16.5,-1,-0.3,0.5,7696175
19473,C,72,1337,172,342,0.503,1,3,0.333,171,339,0.504,105,155,0.677,101,193,294,81,34,46,89,187,456,1.125,4.083333333,0.472222222,0.638888889,2.597222222,18.56944444,0.504385965,13.2,0.549,17.5,-2.4,0.8,0.1,5002514
19550,SG,59,1803,215,427,0.504,114,252,0.452,101,175,0.577,91,110,0.827,21,183,204,342,85,16,139,121,1049,5.796610169,3.457627119,1.440677966,0.271186441,2.050847458,30.55932203,0.637002342,18.3,0.668,15.8,3.2,0.1,2.4,9235410
19571,SG,72,1872,363,850,0.427,22,69,0.319,341,781,0.437,138,183,0.754,78,182,260,139,91,19,161,197,1027,1.930555556,3.611111111,1.263888889,0.263888889,2.736111111,26,0.44,13,0.476,26.5,-2.5,-0.5,-0.4,11971829
19581,PF,69,2527,592,1181,0.501,2,12,0.167,590,1169,0.505,352,588,0.599,227,632,859,213,62,185,183,164,1568,3.086956522,12.44927536,0.898550725,2.68115942,2.376811594,36.62318841,0.50211685,27.1,0.534,29.7,5.2,3.3,6.7,21679485
19586,SF,80,2931,535,1229,0.435,145,386,0.376,390,843,0.463,206,270,0.763,133,385,518,175,99,54,135,233,2144,2.1875,6.475,1.2375,0.675,2.9125,36.6375,0.494304312,17.5,0.527,23.4,2.1,-1.2,2.2,11994040
19591,PF,54,1313,208,432,0.481,1,3,0.333,207,429,0.483,114,157,0.726,112,168,280,66,29,32,77,160,537,1.222222222,5.185185185,0.537037037,0.592592593,2.962962963,24.31481481,0.482638889,14.8,0.53,20.1,-1,-1.1,0,23088527
19603,PG,29,503,80,207,0.386,31,77,0.403,49,130,0.377,27,33,0.818,4,31,35,70,7,0,34,32,356,2.413793103,1.206896552,0.24137931,0,1.103448276,17.34482759,0.461352657,12.5,0.492,23.9,0.1,-2.1,0,3591548
19609,C,71,942,145,287,0.505,2,5,0.4,143,282,0.507,70,128,0.547,106,156,262,43,39,37,62,161,371,0.605633803,3.690140845,0.549295775,0.521126761,2.267605634,13.26760563,0.508710801,16.2,0.527,19.6,-1.8,0.4,0.1,1410965
19623,PF,4,20,1,2,0.5,0,0,NA,1,2,0.5,0,1,0,0,3,3,0,1,0,3,8,2,0,0.75,0.25,0,2,5,0.5,-9,0.41,11.9,-16.9,1.5,-0.1,1284712
19639,C,34,159,17,65,0.262,0,1,0,17,64,0.266,14,24,0.583,11,32,43,7,7,15,13,33,51,0.205882353,1.264705882,0.205882353,0.441176471,0.970588235,4.676470588,0.261538462,,,,,,,6149757
19682,SF,7,32,5,12,0.417,3,8,0.375,2,4,0.5,0,2,0,0,4,4,1,0,0,1,0,28,0.142857143,0.571428571,0,0,0,4.571428571,0.541666667,11.3,0.505,20.5,4.1,-2.7,0,1282695
19707,PF,77,2504,334,630,0.53,0,2,0,334,628,0.532,240,352,0.682,154,349,503,168,116,41,183,280,914,2.181818182,6.532467532,1.506493506,0.532467532,3.636363636,32.51948052,0.53015873,14.8,0.578,17,-0.9,0.7,1.1,3596405
19711,PF,73,2154,417,840,0.496,1,1,1,416,839,0.496,235,350,0.671,143,308,451,68,24,83,177,258,1070,0.931506849,6.178082192,0.328767123,1.136986301,3.534246575,29.50684932,0.49702381,14.8,0.538,24.3,-1.7,-1.1,-0.5,5267878
19739,SF,82,2995,624,1465,0.426,69,214,0.322,555,1251,0.444,408,525,0.777,183,315,498,227,97,41,247,225,2160,2.768292683,6.073170732,1.182926829,0.5,2.743902439,36.52439024,0.449488055,17.6,0.509,28.5,1.6,-1.6,1.6,5522775
19741,SG,81,1508,123,311,0.395,27,89,0.303,96,222,0.432,124,149,0.832,25,101,126,173,65,18,73,132,583,2.135802469,1.555555556,0.802469136,0.222222222,1.62962963,18.61728395,0.438906752,11.8,0.527,14.1,-1.7,1.9,0.8,2575653
19748,SF,41,507,46,130,0.354,9,30,0.3,37,100,0.37,22,27,0.815,30,40,70,19,10,9,15,67,186,0.463414634,1.707317073,0.243902439,0.219512195,1.634146341,12.36585366,0.388461538,7.2,0.433,14.1,-3.8,-2.4,-0.5,627547
19793,SG,60,1188,161,449,0.359,51,136,0.375,110,313,0.351,36,45,0.8,28,110,138,148,65,4,63,92,664,2.466666667,2.3,1.083333333,0.066666667,1.533333333,19.8,0.415367483,12,0.436,19.8,-1,-0.3,0.2,1282695
19811,SF,46,738,134,350,0.383,2,17,0.118,132,333,0.396,90,120,0.75,61,141,202,43,16,8,51,97,405,0.934782609,4.391304348,0.347826087,0.173913043,2.108695652,16.04347826,0.385714286,13.4,0.447,27.5,-2.7,-1.7,-0.5,6374133
19835,SF,79,3217,590,1341,0.44,90,265,0.34,500,1076,0.465,228,268,0.851,212,525,737,214,167,104,156,203,2023,2.708860759,9.329113924,2.113924051,1.316455696,2.569620253,40.72151899,0.473527218,19.9,0.513,22.7,3,0.6,4.6,18744463
